"","V2","V3"
"593",0,"BCKDHA"
"1738",-0.154933914585693,"DLD"
"38",-0.872153453984286,"ACAT1"
"3157",0.558729612864308,"HMGCS1"
"5019",-0.428934518151881,"OXCT1"
"3155",-0.584929573758325,"HMGCL"
"549",-0.957756026278701,"AUH"
"56922",0,"MCCC1"
"1892",-0.369744687861263,"ECHS1"
"3712",-1.16782699225845,"IVD"
"586",0.935034714476769,"BCAT1"
"30",-0.212353915025134,"ACAA1"
"1962",-1.15227858981268,"EHHADH"
"36",-2.21214608355678,"ACADSB"
"1629",-0.390570242736599,"DBT"
"259307",2.89830117150739,"IL4I1"
"4594",-0.25651870677963,"MUT"
"84693",-0.432250556225235,"MCEE"
"5095",-1.59666374580918,"PCCA"
"316",-3.69355848615213,"AOX1"
"217",-2.11599708909376,"ALDH2"
"4329",-1.63948971649313,"ALDH6A1"
"18",-1.74422183452789,"ABAT"
"11112",-0.582554739945604,"HIBADH"
"26275",-0.583871471882841,"HIBCH"
"3028",0.995108319017945,"HSD17B10"
"34",-0.688490641126888,"ACADM"
"35",-2.00681914584113,"ACADS"
"27034",-0.651622141671871,"ACAD8"
